scientific_name,common_name,source_db,source_url,taxon_id
Dalbergia gautieri,,GBIF,https://www.gbif.org/species/3907541,3907541
Dalbergia glaziovii,,GBIF,https://www.gbif.org/species/2968616,2968616
Dalbergia occulta,,GBIF,https://www.gbif.org/species/3907399,3907399
Dalbergia peguensis,,GBIF,https://www.gbif.org/species/2968848,2968848
Dalbergia reticulata,,GBIF,https://www.gbif.org/species/2968889,2968889
Dalbergia sambesiaca,,GBIF,https://www.gbif.org/species/2968503,2968503
Dalbergia yunnanensis,,GBIF,https://www.gbif.org/species/2968657,2968657
Dalea boliviana,,GBIF,https://www.gbif.org/species/5353449,5353449
Dalea brachystachya,Fort Bowie prairie clover,GBIF,https://www.gbif.org/species/5353464,5353464
Dalea brandegeei,,GBIF,https://www.gbif.org/species/5611123,5611123
Dalea humilis,,GBIF,https://www.gbif.org/species/5353071,5353071
Dalea leucostachya,,GBIF,https://www.gbif.org/species/5353317,5353317
Dalea purpusii,,GBIF,https://www.gbif.org/species/5353275,5353275
Dalechampia micromeria,,GBIF,https://www.gbif.org/species/3055800,3055800
Dalechampia schippii,,GBIF,https://www.gbif.org/species/3055766,3055766
Damnamenia vernicosa,,GBIF,https://www.gbif.org/species/3146487,3146487
Danaea geniculata,,GBIF,https://www.gbif.org/species/5615685,5615685
Danaea latipinna,,GBIF,https://www.gbif.org/species/5615628,5615628
Danaea simplicifolia,,GBIF,https://www.gbif.org/species/7276503,7276503
Danthonia malacantha,,GBIF,https://www.gbif.org/species/4111300,4111300
Danxiaorchis singchiana,,GBIF,https://www.gbif.org/species/9575188,9575188
Darwinia diosmoides,,GBIF,https://www.gbif.org/species/5418340,5418340
Dasylirion durangense,,GBIF,https://www.gbif.org/species/2772618,2772618
Dasymaschalon glaucum,,GBIF,https://www.gbif.org/species/3155191,3155191
Dasymaschalon wallichii,,GBIF,https://www.gbif.org/species/6308458,6308458
Dasyphyllum ferox,,GBIF,https://www.gbif.org/species/5389228,5389228
Davallia pentaphylla,,GBIF,https://www.gbif.org/species/4204675,4204675
Daviesia cordata,,GBIF,https://www.gbif.org/species/2955979,2955979
Davilla grandiflora,,GBIF,https://www.gbif.org/species/5681099,5681099
Deasonia granata,,GBIF,https://www.gbif.org/species/2640561,2640561
Decachaeta ovatifolia,,GBIF,https://www.gbif.org/species/3095691,3095691
Decaisnina brittenii,,GBIF,https://www.gbif.org/species/7288236,7288236
Decaisnina signata,,GBIF,https://www.gbif.org/species/7288199,7288199
Deguelia picta,,GBIF,https://www.gbif.org/species/9927912,9927912
Deinandra mohavensis,Mojave tarplant,GBIF,https://www.gbif.org/species/3106632,3106632
Deinbollia kilimandscharica,,GBIF,https://www.gbif.org/species/7265127,7265127
Delissea niihauensis,,GBIF,https://www.gbif.org/species/3164989,3164989
Delissea waianaeensis,,GBIF,https://www.gbif.org/species/3164968,3164968
Delonix floribunda,,GBIF,https://www.gbif.org/species/2956188,2956188
Delphinium brachycentrum,arctic larkspur,GBIF,https://www.gbif.org/species/3033802,3033802
Delphinium densiflorum,,GBIF,https://www.gbif.org/species/7945825,7945825
Delphinium patens,,GBIF,https://www.gbif.org/species/8116698,8116698
Delphinium polycladon,mountain marsh larkspur,GBIF,https://www.gbif.org/species/3033723,3033723
Delphinium shawurense,,GBIF,https://www.gbif.org/species/7277679,7277679
Delphinium suave,,GBIF,https://www.gbif.org/species/3927188,3927188
Delphinium thibeticum,,GBIF,https://www.gbif.org/species/7277555,7277555
Demosthenesia spectabilis,,GBIF,https://www.gbif.org/species/4173745,4173745
Dendroalsia abietina,,GBIF,https://www.gbif.org/species/11316783,11316783
Dendrobium acerosum,,GBIF,https://www.gbif.org/species/5317402,5317402
Dendrobium attenuatum,,GBIF,https://www.gbif.org/species/5317771,5317771
Dendrobium biflorum,,GBIF,https://www.gbif.org/species/5315774,5315774
Dendrobium capituliflorum,,GBIF,https://www.gbif.org/species/5317209,5317209
Dendrobium compactum,,GBIF,https://www.gbif.org/species/9391901,9391901
Dendrobium derryi,,GBIF,https://www.gbif.org/species/5316498,5316498
Dendrobium falcorostrum,,GBIF,https://www.gbif.org/species/5317656,5317656
Dendrobium indivisum,,GBIF,https://www.gbif.org/species/5316458,5316458
Dendrobium lobbii,,GBIF,https://www.gbif.org/species/5315495,5315495
Dendrobium maccarthiae,,GBIF,https://www.gbif.org/species/5316250,5316250
Dendrobium setifolium,,GBIF,https://www.gbif.org/species/5316513,5316513
Dendrobium trantuanii,,GBIF,https://www.gbif.org/species/5315629,5315629
Dendrocnide elliptica,,GBIF,https://www.gbif.org/species/4098903,4098903
Dendroviguiera insignis,,GBIF,https://www.gbif.org/species/9267147,9267147
Deplanchea tetraphylla,Deplanchea,GBIF,https://www.gbif.org/species/7811367,7811367
Derris benthamii,,GBIF,https://www.gbif.org/species/5350265,5350265
Derris cuneifolia,,GBIF,https://www.gbif.org/species/5350223,5350223
Deschampsia eminens,,GBIF,https://www.gbif.org/species/9602141,9602141
Deschampsia kingii,,GBIF,https://www.gbif.org/species/4143383,4143383
Descurainia virletii,,GBIF,https://www.gbif.org/species/3044250,3044250
Desmanthus covillei,,GBIF,https://www.gbif.org/species/7900814,7900814
Desmazeria philistaea,,GBIF,https://www.gbif.org/species/4127774,4127774
Desmodium cinerascens,spiked ticktrefoil,GBIF,https://www.gbif.org/species/2967760,2967760
Desmodium prehensile,,GBIF,https://www.gbif.org/species/2967076,2967076
Deutzia compacta,,GBIF,https://www.gbif.org/species/7319014,7319014
Deutzia hypoglauca,,GBIF,https://www.gbif.org/species/7318926,7318926
Deutzia setchuenensis,,GBIF,https://www.gbif.org/species/3645291,3645291
Dianthus algetanus,,GBIF,https://www.gbif.org/species/7267984,7267984
Dianthus gallicus,Jersey pink,GBIF,https://www.gbif.org/species/3812449,3812449
Dianthus macroflorus,,GBIF,https://www.gbif.org/species/8341356,8341356
Dianthus roseoluteus,,GBIF,https://www.gbif.org/species/6710532,6710532
Dianthus sphacioticus,,GBIF,https://www.gbif.org/species/3808119,3808119
Diaperia prolifera,big-head rabbit-tobacco,GBIF,https://www.gbif.org/species/3086555,3086555
Diarrhena fauriei,Gwangneung beakgrain,GBIF,https://www.gbif.org/species/4135865,4135865
Diastatea tenera,,GBIF,https://www.gbif.org/species/3158863,3158863
Diastella divaricata,,GBIF,https://www.gbif.org/species/7287728,7287728
Dichaea muricatoides,,GBIF,https://www.gbif.org/species/2789830,2789830
Dichanthelium portoricense,American panicgrass,GBIF,https://www.gbif.org/species/4133779,4133779
Dichanthelium scabriusculum,,GBIF,https://www.gbif.org/species/2702613,2702613
Dicksonia karsteniana,,GBIF,https://www.gbif.org/species/5687360,5687360
Dicliptera peruviana,,GBIF,https://www.gbif.org/species/5575249,5575249
Dicraeanthus africanus,,GBIF,https://www.gbif.org/species/4072723,4072723
Dicranolejeunea axillaris,,GBIF,https://www.gbif.org/species/2688771,2688771
Dicranopteris nervosa,,GBIF,https://www.gbif.org/species/7469300,7469300
Dicranum bardunovii,,GBIF,https://www.gbif.org/species/7388694,7388694
Dicranum nipponense,,GBIF,https://www.gbif.org/species/2675491,2675491
Dictyanthus pavonii,,GBIF,https://www.gbif.org/species/3571500,3571500
Dicymbe uaiparuensis,,GBIF,https://www.gbif.org/species/2965715,2965715
Didymodon ditrichoides,,GBIF,https://www.gbif.org/species/7364566,7364566
Didymoglossum petersii,dwarf bristle fern,GBIF,https://www.gbif.org/species/3607351,3607351
Didymopanax angustissimus,,GBIF,https://www.gbif.org/species/3038870,3038870
Didymopanax macrocarpus,,GBIF,https://www.gbif.org/species/3038751,3038751
Didymopanax vinosus,,GBIF,https://www.gbif.org/species/3038127,3038127
Dierama medium,,GBIF,https://www.gbif.org/species/5296536,5296536
Dierama pauciflorum,,GBIF,https://www.gbif.org/species/5296543,5296543
Digitalis isabelliana,Cresta de Gallo,GBIF,https://www.gbif.org/species/5559164,5559164
Digitalis parviflora,,GBIF,https://www.gbif.org/species/5559046,5559046
Digitaria diversinervis,Richmond finger grass,GBIF,https://www.gbif.org/species/5289940,5289940
Digitaria leucites,,GBIF,https://www.gbif.org/species/4128122,4128122
Diheteropogon filifolius,,GBIF,https://www.gbif.org/species/4125117,4125117
Dilatris pillansii,,GBIF,https://www.gbif.org/species/2765905,2765905
Dillenia reticulata,,GBIF,https://www.gbif.org/species/5681030,5681030
Dimerostemma lippioides,,GBIF,https://www.gbif.org/species/3130329,3130329
Dimorphotheca nudicaulis,,GBIF,https://www.gbif.org/species/5402358,5402358
Dionysia mira,,GBIF,https://www.gbif.org/species/5641191,5641191
Dionysia revoluta,,GBIF,https://www.gbif.org/species/5641160,5641160
Dioscorea compacta,,GBIF,https://www.gbif.org/species/8559847,8559847
Dioscorea decipiens,,GBIF,https://www.gbif.org/species/2754420,2754420
Dioscorea delicata,,GBIF,https://www.gbif.org/species/2755627,2755627
Dioscorea grandiflora,,GBIF,https://www.gbif.org/species/2755119,2755119
Dioscorea hirsuta,,GBIF,https://www.gbif.org/species/8052572,8052572
Dioscorea pennellii,,GBIF,https://www.gbif.org/species/2754452,2754452
Dioscorea pohlii,,GBIF,https://www.gbif.org/species/2755210,2755210
Dioscorea strydomiana,,GBIF,https://www.gbif.org/species/7595032,7595032
Dioscorea urophylla,,GBIF,https://www.gbif.org/species/2755057,2755057
Diospyros acapulcensis,,GBIF,https://www.gbif.org/species/4069921,4069921
Diospyros apeibocarpos,,GBIF,https://www.gbif.org/species/7451647,7451647
Diospyros californica,,GBIF,https://www.gbif.org/species/7295805,7295805
Diospyros cinnabarina,,GBIF,https://www.gbif.org/species/7910926,7910926
Diospyros consolatae,,GBIF,https://www.gbif.org/species/4071043,4071043
Diospyros curranii,,GBIF,https://www.gbif.org/species/7295825,7295825
Diospyros geayana,,GBIF,https://www.gbif.org/species/7561637,7561637
Diospyros greenwayi,,GBIF,https://www.gbif.org/species/4070544,4070544
Diospyros implexicalyx,,GBIF,https://www.gbif.org/species/4069900,4069900
Diospyros keningauensis,,GBIF,https://www.gbif.org/species/4071228,4071228
Diospyros kerrii,,GBIF,https://www.gbif.org/species/4071220,4071220
Diospyros kupensis,,GBIF,https://www.gbif.org/species/4070979,4070979
Diospyros lancifolia,,GBIF,https://www.gbif.org/species/6056992,6056992
Diospyros loureiroana,,GBIF,https://www.gbif.org/species/7295808,7295808
Diospyros mun,Ebony,GBIF,https://www.gbif.org/species/7848330,7848330
Diospyros rabiensis,,GBIF,https://www.gbif.org/species/4070201,4070201
Diospyros squarrosa,Rigid Star Berry,GBIF,https://www.gbif.org/species/4070454,4070454
Diospyros whitei,,GBIF,https://www.gbif.org/species/4070407,4070407
Diospyros yatesiana,,GBIF,https://www.gbif.org/species/8001665,8001665
Dipcadi gracillimum,,GBIF,https://www.gbif.org/species/2768256,2768256
Diplacus mephiticus,,GBIF,https://www.gbif.org/species/8054934,8054934
Diplarrena latifolia,,GBIF,https://www.gbif.org/species/2750602,2750602
Diplasiolejeunea pellucida,,GBIF,https://www.gbif.org/species/2688862,2688862
Diplazium bantamense,,GBIF,https://www.gbif.org/species/4015075,4015075
Diplazium cordifolium,,GBIF,https://www.gbif.org/species/7289189,7289189
Diplazium nipponicum,Large Jejudo twinsorus fern,GBIF,https://www.gbif.org/species/8045896,8045896
Diplazium ternatum,,GBIF,https://www.gbif.org/species/4015733,4015733
Diplazium tomentosum,,GBIF,https://www.gbif.org/species/4015634,4015634
Diplazium zanzibaricum,,GBIF,https://www.gbif.org/species/4017733,4017733
Diplolepis biflora,,GBIF,https://www.gbif.org/species/7776335,7776335
Diplolepis boerhaviifolia,,GBIF,https://www.gbif.org/species/8264647,8264647
Diplolepis geminiflora,,GBIF,https://www.gbif.org/species/7869808,7869808
Diplophyllum apiculatum,Sharp-pointed Earwort,GBIF,https://www.gbif.org/species/5286351,5286351
Diploprora championii,,GBIF,https://www.gbif.org/species/2819021,2819021
Dipodium roseum,,GBIF,https://www.gbif.org/species/5314597,5314597
Dipteris shenzhenensis,,GBIF,https://www.gbif.org/species/11434658,11434658
Dipteryx charapilla,,GBIF,https://www.gbif.org/species/2947125,2947125
Disa clavicornis,,GBIF,https://www.gbif.org/species/2783695,2783695
Disa minor,,GBIF,https://www.gbif.org/species/2784079,2784079
Disa nervosa,,GBIF,https://www.gbif.org/species/2783712,2783712
Discocnide mexicana,,GBIF,https://www.gbif.org/species/4098157,4098157
Disocactus eichlamii,,GBIF,https://www.gbif.org/species/3949749,3949749
Disporum bodinieri,,GBIF,https://www.gbif.org/species/2770860,2770860
Dissochaeta gracilis,,GBIF,https://www.gbif.org/species/5601074,5601074
Disterigma rimbachii,,GBIF,https://www.gbif.org/species/4170673,4170673
Distichochlamys rubrostriata,,GBIF,https://www.gbif.org/species/2757325,2757325
Distylium buxifolium,,GBIF,https://www.gbif.org/species/3702801,3702801
Disynaphia praeficta,,GBIF,https://www.gbif.org/species/3142346,3142346
Ditassa caucana,,GBIF,https://www.gbif.org/species/3581027,3581027
Ditassa perijensis,,GBIF,https://www.gbif.org/species/3579631,3579631
Dodonaea bursariifolia,,GBIF,https://www.gbif.org/species/7552996,7552996
Dodonaea ceratocarpa,,GBIF,https://www.gbif.org/species/5577556,5577556
Dodonaea hispidula,,GBIF,https://www.gbif.org/species/5577374,5577374
Dolichos sericeus,,GBIF,https://www.gbif.org/species/2975561,2975561
Dolichothrix ericoides,,GBIF,https://www.gbif.org/species/5405753,5405753
Dolomiaea forrestii,,GBIF,https://www.gbif.org/species/3086725,3086725
Domingoa gemma,,GBIF,https://www.gbif.org/species/2832348,2832348
Domingoa purpurea,,GBIF,https://www.gbif.org/species/2832344,2832344
Dorobaea pimpinellifolia,,GBIF,https://www.gbif.org/species/3151233,3151233
Doryopteris lorentzii,,GBIF,https://www.gbif.org/species/7335304,7335304
Dossinia marmorata,,GBIF,https://www.gbif.org/species/5321351,5321351
Draba eriopoda,,GBIF,https://www.gbif.org/species/7526746,7526746
Draba hederifolia,,GBIF,https://www.gbif.org/species/3051011,3051011
Draba kotschyi,,GBIF,https://www.gbif.org/species/3050221,3050221
Draba macleanii,,GBIF,https://www.gbif.org/species/3049819,3049819
Draba macrocarpa,,GBIF,https://www.gbif.org/species/3050167,3050167
Draba pickeringii,,GBIF,https://www.gbif.org/species/3049901,3049901
Draba pycnophylla,,GBIF,https://www.gbif.org/species/3050001,3050001
Draba sobolifera,stolon draba,GBIF,https://www.gbif.org/species/3050214,3050214
Draba stenopetala,Anadyr draba,GBIF,https://www.gbif.org/species/3049552,3049552
Draba subumbellata,parasol draba,GBIF,https://www.gbif.org/species/3049962,3049962
Draba violacea,,GBIF,https://www.gbif.org/species/3049949,3049949
Draba yukonensis,Yukon draba,GBIF,https://www.gbif.org/species/3049736,3049736
Dracaena granulata,,GBIF,https://www.gbif.org/species/5304490,5304490
Dracaena laxissima,,GBIF,https://www.gbif.org/species/5304533,5304533
Dracocephalum bipinnatum,,GBIF,https://www.gbif.org/species/7309261,7309261
Dracocephalum diversifolium,,GBIF,https://www.gbif.org/species/3902983,3902983
Dracocephalum nuratavicum,,GBIF,https://www.gbif.org/species/3902404,3902404
Dracocephalum origanoides,,GBIF,https://www.gbif.org/species/7309166,7309166
Dracocephalum wallichii,,GBIF,https://www.gbif.org/species/7309094,7309094
Dracontium gigas,,GBIF,https://www.gbif.org/species/5330725,5330725
Dracophyllum fiordense,,GBIF,https://www.gbif.org/species/4010861,4010861
Dracophyllum lessonianum,Gumland Grass Tree,GBIF,https://www.gbif.org/species/4010740,4010740
Dracophyllum milliganii,,GBIF,https://www.gbif.org/species/4010636,4010636
Dracophyllum patens,,GBIF,https://www.gbif.org/species/4010867,4010867
Dracophyllum sayeri,,GBIF,https://www.gbif.org/species/7288551,7288551
Dracophyllum verticillatum,,GBIF,https://www.gbif.org/species/4010223,4010223
Dracula astuta,,GBIF,https://www.gbif.org/species/2818834,2818834
Dracula nosferatu,,GBIF,https://www.gbif.org/species/2818822,2818822
Dracula vespertilio,,GBIF,https://www.gbif.org/species/2818848,2818848
Draperia systyla,violet draperia,GBIF,https://www.gbif.org/species/2928297,2928297
Dregeochloa pumila,,GBIF,https://www.gbif.org/species/4120876,4120876
Drepanolejeunea hamatifolia,Toothed Pouncewort,GBIF,https://www.gbif.org/species/2688814,2688814
Drepanostachyum khasianum,,GBIF,https://www.gbif.org/species/9212912,9212912
Drimia purpurascens,,GBIF,https://www.gbif.org/species/2776609,2776609
Drosera arenicola,,GBIF,https://www.gbif.org/species/3190806,3190806
Drosera barbigera,,GBIF,https://www.gbif.org/species/3191209,3191209
Drosera coalara,,GBIF,https://www.gbif.org/species/10683249,10683249
Drosera falconeri,,GBIF,https://www.gbif.org/species/3190765,3190765
Drosera gunniana,,GBIF,https://www.gbif.org/species/10888952,10888952
Drosera helodes,,GBIF,https://www.gbif.org/species/3191104,3191104
Drosera hyperostigma,,GBIF,https://www.gbif.org/species/3190761,3190761
Drosera kaieteurensis,,GBIF,https://www.gbif.org/species/3191098,3191098
Drosera lowriei,,GBIF,https://www.gbif.org/species/3191214,3191214
Drosera monticola,,GBIF,https://www.gbif.org/species/3191005,3191005
Drosera moorei,,GBIF,https://www.gbif.org/species/3191112,3191112
Drosera pallida,,GBIF,https://www.gbif.org/species/3191105,3191105
Drosera pedicellaris,,GBIF,https://www.gbif.org/species/3190739,3190739
Drosera platystigma,,GBIF,https://www.gbif.org/species/3191099,3191099
Drosera pycnoblasta,,GBIF,https://www.gbif.org/species/3190922,3190922
Drosera roraimae,,GBIF,https://www.gbif.org/species/3191122,3191122
Drosera salina,,GBIF,https://www.gbif.org/species/3191007,3191007
Drusa glandulosa,,GBIF,https://www.gbif.org/species/7485085,7485085
Drymonia ecuadorensis,,GBIF,https://www.gbif.org/species/5591070,5591070
Drymonia warszewicziana,,GBIF,https://www.gbif.org/species/5830495,5830495
Drymophila cyanocarpa,,GBIF,https://www.gbif.org/species/5300871,5300871
Dryopteris crispifolia,Parsley Buckler-fern,GBIF,https://www.gbif.org/species/5654567,5654567
Dryopteris polita,,GBIF,https://www.gbif.org/species/5657165,5657165
Drypetes assamica,,GBIF,https://www.gbif.org/species/3075762,3075762
Drypetes hoaensis,,GBIF,https://www.gbif.org/species/3075673,3075673
Drypetes leonensis,,GBIF,https://www.gbif.org/species/3075681,3075681
Drypetes sessiliflora,,GBIF,https://www.gbif.org/species/3075858,3075858
Duboscia viridiflora,,GBIF,https://www.gbif.org/species/4261707,4261707
Dudleya greenei,Greene's liveforever,GBIF,https://www.gbif.org/species/2985913,2985913
Dudleya stolonifera,Laguna Beach dudleya,GBIF,https://www.gbif.org/species/2985915,2985915
Duguetia argentea,,GBIF,https://www.gbif.org/species/3157506,3157506
Duguetia peruviana,,GBIF,https://www.gbif.org/species/3157630,3157630
Duguetia vallicola,,GBIF,https://www.gbif.org/species/3157521,3157521
Dunaliella pseudosalina,,GBIF,https://www.gbif.org/species/7957805,7957805
Dyckia agudensis,,GBIF,https://www.gbif.org/species/2699639,2699639
Dyckia duckei,,GBIF,https://www.gbif.org/species/2699543,2699543
Dypsis pembana,,GBIF,https://www.gbif.org/species/2735806,2735806
Dyschoriste angustifolia,,GBIF,https://www.gbif.org/species/3773264,3773264
Dysoxylum cyrtobotryum,,GBIF,https://www.gbif.org/species/3850496,3850496
Dysoxylum grande,,GBIF,https://www.gbif.org/species/3850107,3850107
Dysoxylum macrocarpum,,GBIF,https://www.gbif.org/species/12249570,12249570
Dysphania nepalensis,,GBIF,https://www.gbif.org/species/6285585,6285585
Ebenus macrophylla,Ulugeven,GBIF,https://www.gbif.org/species/5630762,5630762
Eberhardtia krempfii,,GBIF,https://www.gbif.org/species/2886797,2886797
Ecclinusa bullata,,GBIF,https://www.gbif.org/species/2887379,2887379
Echeveria chiclensis,,GBIF,https://www.gbif.org/species/7334733,7334733
Echeveria gigantea,,GBIF,https://www.gbif.org/species/4201805,4201805
Echeveria kimnachii,,GBIF,https://www.gbif.org/species/4201049,4201049
Echeveria marianae,,GBIF,https://www.gbif.org/species/7733302,7733302
Echeveria strictiflora,desert savior,GBIF,https://www.gbif.org/species/2985818,2985818
Echinocereus acifer,,GBIF,https://www.gbif.org/species/8200600,8200600
Echinocereus bristolii,,GBIF,https://www.gbif.org/species/7284082,7284082
Echinochloa telmatophila,,GBIF,https://www.gbif.org/species/4118015,4118015
Echinodium setigerum,,GBIF,https://www.gbif.org/species/2675954,2675954
Echinops integrifolius,,GBIF,https://www.gbif.org/species/5392724,5392724
Echinopsis chrysantha,,GBIF,https://www.gbif.org/species/5623088,5623088
Echinopsis marsoneri,,GBIF,https://www.gbif.org/species/5622508,5622508
Echites tuxtlensis,,GBIF,https://www.gbif.org/species/3620915,3620915
Echium bonnetii,,GBIF,https://www.gbif.org/species/7294582,7294582
Echium hypertropicum,,GBIF,https://www.gbif.org/species/4058783,4058783
Ekimia bornmuelleri,,GBIF,https://www.gbif.org/species/3635201,3635201
Elachyptera parvifolia,,GBIF,https://www.gbif.org/species/5579845,5579845
Elaeagia alterniramosa,,GBIF,https://www.gbif.org/species/2918920,2918920
Elaeagia cubensis,,GBIF,https://www.gbif.org/species/2918931,2918931
Elaeagia laxiflora,,GBIF,https://www.gbif.org/species/2918923,2918923
Elaeagnus jiangxiensis,,GBIF,https://www.gbif.org/species/4048099,4048099
